"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","Display Value","Numeric","Low","High","Comments"
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","PNG","Papua New Guinea","","2010","2010","","WPR","Western Pacific","","","","","39","39.06000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","PRY","Paraguay","","2010","2010","","AMR","Americas","","","","","34","33.54000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","PER","Peru","","2010","2010","","AMR","Americas","","","","","30","29.97000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","PHL","Philippines","","2010","2010","","WPR","Western Pacific","","","","","35","35.44000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","POL","Poland","","2010","2010","","EUR","Europe","","","","","15","14.79000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","PRT","Portugal","","2010","2010","","EUR","Europe","","","","","15","15.12000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","QAT","Qatar","","2010","2010","","EMR","Eastern Mediterranean","","","","","13","13.49000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","KOR","Republic of Korea","","2010","2010","","WPR","Western Pacific","","","","","16","16.43000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","MDA","Republic of Moldova","","2010","2010","","EUR","Europe","","","","","17","16.67000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","ROU","Romania","","2010","2010","","EUR","Europe","","","","","15","15.19000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","RUS","Russian Federation","","2010","2010","","EUR","Europe","","","","","15","15.04000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","RWA","Rwanda","","2010","2010","","AFR","Africa","","","","","43","42.65000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","KNA","Saint Kitts and Nevis","","2010","2010","","AMR","Americas","","","","","24","23.63000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","LCA","Saint Lucia","","2010","2010","","AMR","Americas","","","","","26","25.86000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","VCT","Saint Vincent and the Grenadines","","2010","2010","","AMR","Americas","","","","","26","26.49000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","WSM","Samoa","","2010","2010","","WPR","Western Pacific","","","","","38","37.83000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SMR","San Marino","","2010","2010","","EUR","Europe","","","","","14","14.06000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","STP","Sao Tome and Principe","","2010","2010","","AFR","Africa","","","","","40","40.32000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SAU","Saudi Arabia","","2010","2010","","EMR","Eastern Mediterranean","","","","","30","30.35000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SEN","Senegal","","2010","2010","","AFR","Africa","","","","","44","43.68000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SRB","Serbia","","2010","2010","","EUR","Europe","","","","","18","17.60000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SYC","Seychelles","","2010","2010","","AFR","Africa","","","","","23","22.75000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SLE","Sierra Leone","","2010","2010","","AFR","Africa","","","","","43","43.00000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SGP","Singapore","","2010","2010","","WPR","Western Pacific","","","","","17","17.40000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SVK","Slovakia","","2010","2010","","EUR","Europe","","","","","15","15.13000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SVN","Slovenia","","2010","2010","","EUR","Europe","","","","","14","13.91000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SLB","Solomon Islands","","2010","2010","","WPR","Western Pacific","","","","","40","39.74000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SOM","Somalia","","2010","2010","","EMR","Eastern Mediterranean","","","","","45","44.93000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","ZAF","South Africa","","2010","2010","","AFR","Africa","","","","","30","30.13000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","ESP","Spain","","2010","2010","","EUR","Europe","","","","","15","14.96000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","LKA","Sri Lanka","","2010","2010","","SEAR","South-East Asia","","","","","25","24.88000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SDN","Sudan","","2010","2010","","EMR","Eastern Mediterranean","","","","","40","40.09000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SUR","Suriname","","2010","2010","","AMR","Americas","","","","","29","28.56000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SWZ","Swaziland","","2010","2010","","AFR","Africa","","","","","38","38.41000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SWE","Sweden","","2010","2010","","EUR","Europe","","","","","17","16.54000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","CHE","Switzerland","","2010","2010","","EUR","Europe","","","","","15","15.24000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","SYR","Syrian Arab Republic","","2010","2010","","EMR","Eastern Mediterranean","","","","","37","36.90000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","TJK","Tajikistan","","2010","2010","","EUR","Europe","","","","","37","36.99000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","THA","Thailand","","2010","2010","","SEAR","South-East Asia","","","","","21","20.53000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","MKD","The former Yugoslav Republic of Macedonia","","2010","2010","","EUR","Europe","","","","","18","17.62000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","TLS","Timor-Leste","","2010","2010","","SEAR","South-East Asia","","","","","46","46.21000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","TGO","Togo","","2010","2010","","AFR","Africa","","","","","40","39.65000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","TON","Tonga","","2010","2010","","WPR","Western Pacific","","","","","37","37.47000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","TTO","Trinidad and Tobago","","2010","2010","","AMR","Americas","","","","","21","20.60000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","TUN","Tunisia","","2010","2010","","EMR","Eastern Mediterranean","","","","","23","23.46000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","TUR","Turkey","","2010","2010","","EUR","Europe","","","","","26","26.36000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","TKM","Turkmenistan","","2010","2010","","EUR","Europe","","","","","29","29.23000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","TUV","Tuvalu","","2010","2010","","WPR","Western Pacific","","","","","32","32.30000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","UGA","Uganda","","2010","2010","","AFR","Africa","","","","","48","48.43000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","UKR","Ukraine","","2010","2010","","EUR","Europe","","","","","14","14.20000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","ARE","United Arab Emirates","","2010","2010","","EMR","Eastern Mediterranean","","","","","17","17.03000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","GBR","United Kingdom","","2010","2010","","EUR","Europe","","","","","17","17.37000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","TZA","United Republic of Tanzania","","2010","2010","","AFR","Africa","","","","","45","44.72000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","USA","United States of America","","2010","2010","","AMR","Americas","","","","","20","20.08000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","URY","Uruguay","","2010","2010","","AMR","Americas","","","","","23","22.51000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","UZB","Uzbekistan","","2010","2010","","EUR","Europe","","","","","29","29.36000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","VUT","Vanuatu","","2010","2010","","WPR","Western Pacific","","","","","38","38.25000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","VEN","Venezuela (Bolivarian Republic of)","","2010","2010","","AMR","Americas","","","","","29","29.46000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","VNM","Viet Nam","","2010","2010","","WPR","Western Pacific","","","","","24","23.60000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","YEM","Yemen","","2010","2010","","EMR","Eastern Mediterranean","","","","","44","44.23000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","ZMB","Zambia","","2010","2010","","AFR","Africa","","","","","46","46.37000","","",""
"WHS9_89","Population proportion under 15 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=118","ZWE","Zimbabwe","","2010","2010","","AFR","Africa","","","","","39","38.87000","","",""
"WHS9_92","Population proportion over 60 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=117","AFG","Afghanistan","","2010","2010","","EMR","Eastern Mediterranean","","","","","4","3.75000","","",""
"WHS9_92","Population proportion over 60 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=117","ALB","Albania","","2010","2010","","EUR","Europe","","","","","13","13.27000","","",""
"WHS9_92","Population proportion over 60 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=117","DZA","Algeria","","2010","2010","","AFR","Africa","","","","","7","6.82000","","",""
"WHS9_92","Population proportion over 60 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=117","AND","Andorra","","2010","2010","","EUR","Europe","","","","","22","22.29000","","",""
"WHS9_92","Population proportion over 60 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=117","AGO","Angola","","2010","2010","","AFR","Africa","","","","","4","3.92000","","",""
"WHS9_92","Population proportion over 60 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=117","ATG","Antigua and Barbuda","","2010","2010","","AMR","Americas","","","","","10","10.20000","","",""
"WHS9_92","Population proportion over 60 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=117","ARG","Argentina","","2010","2010","","AMR","Americas","","","","","15","14.64000","","",""
"WHS9_92","Population proportion over 60 (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=117","ARM","Armenia","","2010","2010","","EUR","Europe","","","","","15","14.59000","","",""
